id,medicament_id,indication
15152,2888,"de l'hirsutisme chez la femme, lorsque la pilosité excessive retentit gravement sur la vie affective et sociale (comprimé à 50 mg) ;"
15153,2888,"de certaines formes de paraphilie, en association avec une prise en charge psychothérapeutique (comprimé à 100 mg)."
15154,2888,"Cancer de la prostate, traitement palliatif (du)"
15155,2888,Hirsutisme féminin majeur non tumoral
15156,2888,"Pulsions sexuelles, réduction (des)"
15157,2889,Ce médicament est un anti-inflammatoire non stéroïdien (AINS). Il lutte contre l'inflammation et la douleur.
15158,2889,"Il est utilisé dans le traitement symptomatique de l'arthrose et de certains rhumatismes inflammatoires chroniques (polyarthrite rhumatoïde, spondylarthrite ankylosante)."
15159,2889,"Arthrose, traitement symptomatique (de l')"
15160,2889,"Polyarthrite rhumatoïde, traitement symptomatique (de la)"
15161,2889,"Spondylarthrite ankylosante, traitement symptomatique(de la)"
15162,2891,Ce médicament est un anti-inflammatoire non stéroïdien (AINS). Il lutte contre l'inflammation et la douleur.
15163,2891,"Il est utilisé dans le traitement symptomatique de l'arthrose et de certains rhumatismes inflammatoires chroniques (polyarthrite rhumatoïde, spondylarthrite ankylosante)."
15164,2891,"Arthrose, traitement symptomatique (de l')"
15165,2891,"Polyarthrite rhumatoïde, traitement symptomatique (de la)"
15166,2891,"Spondylarthrite ankylosante, traitement symptomatique(de la)"
15167,2892,Ce médicament est un anti-inflammatoire non stéroïdien (AINS). Il lutte contre l'inflammation et la douleur.
15168,2892,"Il est utilisé dans le traitement symptomatique de l'arthrose et de certains rhumatismes inflammatoires chroniques (polyarthrite rhumatoïde, spondylarthrite ankylosante)."
15169,2892,"Arthrose, traitement symptomatique (de l')"
15170,2892,"Polyarthrite rhumatoïde, traitement symptomatique (de la)"
15171,2892,"Spondylarthrite ankylosante, traitement symptomatique(de la)"
15172,2893,Ce médicament est un anti-inflammatoire non stéroïdien (AINS). Il lutte contre l'inflammation et la douleur.
15173,2893,"Il est utilisé dans le traitement symptomatique de l'arthrose et de certains rhumatismes inflammatoires chroniques (polyarthrite rhumatoïde, spondylarthrite ankylosante)."
15174,2893,"Arthrose, traitement symptomatique (de l')"
15175,2893,"Polyarthrite rhumatoïde, traitement symptomatique (de la)"
15176,2893,"Spondylarthrite ankylosante, traitement symptomatique(de la)"
15177,2894,"Ce médicament appartient à la famille des bêtabloquants. Ceux-ci agissent en bloquant l'action de l'adrénaline (et d'autres hormones apparentées) sur de nombreux organes, notamment sur le cœur, les vaisseaux, et plus faiblement sur les bronches."
15178,2894,"le traitement de l'hypertension artérielle,"
15179,2894,"la prévention des crises d'angine de poitrine,"
15180,2894,"le traitement de certains troubles du rythme cardiaque,"
15181,2894,les suites d'infarctus du myocarde (comprimé à 200 mg).
15182,2894,"Angor d'effort, traitement préventif (de l')"
15183,2894,Extrasystole ventriculaire
15184,2894,Fibrillation auriculaire
15185,2894,Flutter auriculaire
15186,2894,Hypertension artérielle
15187,2894,Tachycardie supraventriculaire
15188,2894,Tachycardie supraventriculaire paroxystique
15189,2894,Tachycardie ventriculaire
15190,2894,"Infarctus du myocarde, traitement préventif des récidives (de l')"
15191,2895,"Ce médicament appartient à la famille des bêtabloquants. Ceux-ci agissent en bloquant l'action de l'adrénaline (et d'autres hormones apparentées) sur de nombreux organes, notamment sur le cœur, les vaisseaux, et plus faiblement sur les bronches."
15192,2895,"le traitement de l'hypertension artérielle,"
15193,2895,"la prévention des crises d'angine de poitrine,"
15194,2895,"le traitement de certains troubles du rythme cardiaque,"
15195,2895,les suites d'infarctus du myocarde (comprimé à 200 mg).
15196,2895,"Angor d'effort, traitement préventif (de l')"
15197,2895,Extrasystole ventriculaire
15198,2895,Fibrillation auriculaire
15199,2895,Flutter auriculaire
15200,2895,Hypertension artérielle
15201,2895,Tachycardie supraventriculaire
15202,2895,Tachycardie supraventriculaire paroxystique
15203,2895,Tachycardie ventriculaire
15204,2895,"Infarctus du myocarde, traitement préventif des récidives (de l')"
15205,2896,"Ce médicament appartient à la famille des bêtabloquants. Ceux-ci agissent en bloquant l'action de l'adrénaline (et d'autres hormones apparentées) sur de nombreux organes, notamment sur le cœur, les vaisseaux, et plus faiblement sur les bronches."
15206,2896,"le traitement de l'hypertension artérielle,"
15207,2896,"la prévention des crises d'angine de poitrine,"
15208,2896,"le traitement de certains troubles du rythme cardiaque,"
15209,2896,les suites d'infarctus du myocarde (comprimé à 200 mg).
15210,2896,"Angor d'effort, traitement préventif (de l')"
15211,2896,Extrasystole ventriculaire
15212,2896,Fibrillation auriculaire
15213,2896,Flutter auriculaire
15214,2896,Hypertension artérielle
15215,2896,Tachycardie supraventriculaire
15216,2896,Tachycardie supraventriculaire paroxystique
15217,2896,Tachycardie ventriculaire
15218,2896,"Infarctus du myocarde, traitement préventif des récidives (de l')"
15219,2897,"Ce médicament appartient à la famille des bêtabloquants. Ceux-ci agissent en bloquant l'action de l'adrénaline (et d'autres hormones apparentées) sur de nombreux organes, notamment sur le cœur, les vaisseaux, et plus faiblement sur les bronches."
15220,2897,"le traitement de l'hypertension artérielle,"
15221,2897,"la prévention des crises d'angine de poitrine,"
15222,2897,"le traitement de certains troubles du rythme cardiaque,"
15223,2897,les suites d'infarctus du myocarde (comprimé à 200 mg).
15224,2897,"Angor d'effort, traitement préventif (de l')"
15225,2897,Extrasystole ventriculaire
15226,2897,Fibrillation auriculaire
15227,2897,Flutter auriculaire
15228,2897,Hypertension artérielle
15229,2897,"Infarctus du myocarde, traitement préventif des récidives (de l')"
15230,2897,Tachycardie supraventriculaire
15231,2897,Tachycardie supraventriculaire paroxystique
15232,2897,Tachycardie ventriculaire
15233,2898,"Ce médicament appartient à la famille des bêtabloquants. Ceux-ci agissent en bloquant l'action de l'adrénaline (et d'autres hormones apparentées) sur de nombreux organes, notamment sur le cœur, les vaisseaux, et plus faiblement sur les bronches."
15234,2898,"le traitement de l'hypertension artérielle,"
15235,2898,"la prévention des crises d'angine de poitrine,"
15236,2898,"le traitement de certains troubles du rythme cardiaque,"
15237,2898,les suites d'infarctus du myocarde (comprimé à 200 mg).
15238,2898,"Angor d'effort, traitement préventif (de l')"
15239,2898,Extrasystole ventriculaire
15240,2898,Fibrillation auriculaire
15241,2898,Flutter auriculaire
15242,2898,Hypertension artérielle
15243,2898,Tachycardie supraventriculaire
15244,2898,Tachycardie supraventriculaire paroxystique
15245,2898,Tachycardie ventriculaire
15246,2898,"Infarctus du myocarde, traitement préventif des récidives (de l')"
15247,2899,"Ce médicament appartient à la famille des bêtabloquants. Ceux-ci agissent en bloquant l'action de l'adrénaline (et d'autres hormones apparentées) sur de nombreux organes, notamment sur le cœur, les vaisseaux, et plus faiblement sur les bronches."
15248,2899,"le traitement de l'hypertension artérielle,"
15249,2899,"la prévention des crises d'angine de poitrine,"
15250,2899,"le traitement de certains troubles du rythme cardiaque,"
15251,2899,les suites d'infarctus du myocarde (comprimé à 200 mg).
15252,2899,"Angor d'effort, traitement préventif (de l')"
15253,2899,Extrasystole ventriculaire
15254,2899,Fibrillation auriculaire
15255,2899,Flutter auriculaire
15256,2899,Hypertension artérielle
15257,2899,Tachycardie supraventriculaire
15258,2899,Tachycardie supraventriculaire paroxystique
15259,2899,Tachycardie ventriculaire
15260,2899,"Infarctus du myocarde, traitement préventif des récidives (de l')"
15261,2900,"Ce médicament appartient à la famille des bêtabloquants. Ceux-ci agissent en bloquant l'action de l'adrénaline (et d'autres hormones apparentées) sur de nombreux organes, notamment sur le cœur, les vaisseaux, et plus faiblement sur les bronches."
15262,2900,"le traitement de l'hypertension artérielle,"
15263,2900,"la prévention des crises d'angine de poitrine,"
15264,2900,"le traitement de certains troubles du rythme cardiaque,"
15265,2900,les suites d'infarctus du myocarde (comprimé à 200 mg).
15266,2900,"Angor d'effort, traitement préventif (de l')"
15267,2900,Extrasystole ventriculaire
15268,2900,Fibrillation auriculaire
15269,2900,Flutter auriculaire
15270,2900,Hypertension artérielle
15271,2900,Tachycardie supraventriculaire
15272,2900,Tachycardie supraventriculaire paroxystique
15273,2900,Tachycardie ventriculaire
15274,2900,"Infarctus du myocarde, traitement préventif des récidives (de l')"
15275,2901,"Ce médicament appartient à la famille des bêtabloquants. Ceux-ci agissent en bloquant l'action de l'adrénaline (et d'autres hormones apparentées) sur de nombreux organes, notamment sur le cœur, les vaisseaux, et plus faiblement sur les bronches."
15276,2901,"le traitement de l'hypertension artérielle,"
15277,2901,"la prévention des crises d'angine de poitrine,"
15278,2901,"le traitement de certains troubles du rythme cardiaque,"
15279,2901,les suites d'infarctus du myocarde (comprimé à 200 mg).
15280,2901,"Angor d'effort, traitement préventif (de l')"
15281,2901,Extrasystole ventriculaire
15282,2901,Fibrillation auriculaire
15283,2901,Flutter auriculaire
15284,2901,Hypertension artérielle
15285,2901,Tachycardie supraventriculaire
15286,2901,Tachycardie supraventriculaire paroxystique
15287,2901,Tachycardie ventriculaire
15288,2901,"Infarctus du myocarde, traitement préventif des récidives (de l')"
15289,2902,"Ce médicament appartient à la famille des bêtabloquants. Ceux-ci agissent en bloquant l'action de l'adrénaline (et d'autres hormones apparentées) sur de nombreux organes, notamment sur le cœur, les vaisseaux, et plus faiblement sur les bronches."
15290,2902,"le traitement de l'hypertension artérielle,"
15291,2902,"la prévention des crises d'angine de poitrine,"
15292,2902,"les suites d'infarctus du myocarde,"
15293,2902,certains troubles du rythme cardiaque.
15294,2902,"Angor d'effort, traitement préventif (de l')"
15295,2902,Extrasystole ventriculaire
15296,2902,Fibrillation auriculaire
15297,2902,Flutter auriculaire
15298,2902,Hypertension artérielle
15299,2902,"Infarctus du myocarde, traitement préventif des récidives (de l')"
15300,2902,Tachycardie supraventriculaire
15301,2902,Tachycardie supraventriculaire paroxystique
15302,2902,Tachycardie ventriculaire
15303,2903,Mobilisation des cellules souches
15304,2903,Neutropénie au cours d'une chimiothérapie cytotoxique
15305,2903,Neutropénie au cours d'une thérapie myélosuppressive suivie de greffe de moelle
15306,2903,Neutropénie congénitale sévère
15307,2903,Neutropénie sévère chez le patient infecté par le VIH
